MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/26/2021 10:00:43,236,1,1,4,0
7/26/2021 10:01:06,236,2,1,4,15
7/26/2021 10:01:34,236,3,1,4,15
7/26/2021 10:01:58,236,4,1,4,15
7/26/2021 10:02:23,236,5,1,4,15
7/26/2021 10:00:23,236,1,1,3.99,0
7/26/2021 10:06:58,236,2,1,3.98,15
7/26/2021 10:10:34,236,3,1,3.98,15
7/26/2021 10:18:20,236,4,3,3.98,15
7/26/2021 10:19:23,236,5,1,3.99,15
7/26/2021 10:19:51,236,6,1,3.99,15
7/26/2021 10:28:58,236,7,2,3.98,15
7/26/2021 10:32:05,236,8,20,4,15
7/26/2021 10:45:36,236,9,40,3.99,15
7/26/2021 12:17:48,236,10,95,3.98,15
7/26/2021 13:25:12,236,11,640,3.97,15
7/26/2021 17:57:31,236,12,2597,3.89,15
7/26/2021 18:01:23,236,13,35,3.88,15
7/26/2021 18:28:24,236,14,251,3.87,15
7/26/2021 18:46:56,236,15,160,3.87,15
7/26/2021 19:30:44,236,16,144,3.85,15
7/26/2021 20:06:31,236,17,167,3.85,15
7/26/2021 20:13:34,236,18,62,3.85,15
7/26/2021 20:34:21,236,19,195,3.84,15
7/26/2021 21:29:05,236,20,9,3.84,15
7/26/2021 21:29:27,236,21,2,3.83,15
7/26/2021 21:29:50,236,22,2,3.84,15
7/26/2021 21:30:15,236,23,3,3.85,15
7/26/2021 21:58:25,236,24,270,3.82,15
7/26/2021 22:49:10,236,25,485,3.81,15
7/26/2021 23:31:39,236,26,110,3.81,15
7/27/2021 0:10:19,236,27,23,3.8,15
7/27/2021 2:51:58,236,28,1533,3.74,15
7/27/2021 2:55:53,236,29,30,3.75,15
7/27/2021 4:02:27,236,30,2,3.74,15
7/27/2021 4:03:00,236,31,3,3.74,15
7/27/2021 6:35:48,236,32,1453,3.71,15
7/27/2021 9:31:48,236,33,2,3.71,15
7/27/2021 9:43:36,236,34,3,3.7,15
7/27/2021 9:44:01,236,35,1,3.71,15
7/27/2021 9:44:56,236,36,5,3.7,15
7/27/2021 9:45:20,236,37,1,3.71,15
7/27/2021 9:46:32,236,38,1,3.71,15
7/27/2021 9:47:16,236,39,1,3.7,15
7/27/2021 9:48:12,236,40,3,3.71,15
7/27/2021 9:48:39,236,41,1,3.71,15
7/27/2021 9:49:05,236,42,1,3.71,15
