MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/19/2021 18:55:13,235,1,10,3.75,0
7/19/2021 19:27:35,235,2,2,3.74,15
7/19/2021 19:30:19,235,3,5,3.74,15
7/19/2021 19:33:02,235,4,3,3.74,15
7/19/2021 20:27:08,235,5,3,3.74,15
7/19/2021 20:51:14,235,6,2,3.74,15
7/19/2021 21:35:54,235,7,260,3.72,15
7/20/2021 2:13:27,235,8,19,3.71,15
7/20/2021 2:42:48,235,9,269,3.69,15
7/20/2021 3:29:18,235,10,418,3.67,15
7/20/2021 3:30:25,235,11,10,3.68,15
7/20/2021 3:47:23,235,12,155,3.67,15
7/20/2021 3:50:16,235,13,13,3.67,15
7/20/2021 5:01:37,235,14,590,3.65,15
7/20/2021 5:24:49,235,15,210,3.65,15
7/20/2021 5:46:18,235,16,196,3.65,15
7/20/2021 8:03:50,235,17,43,3.65,15
7/20/2021 17:43:57,235,18,7,3.64,15
7/20/2021 18:26:14,235,19,3,3.64,15
7/20/2021 18:26:43,235,20,2,3.64,15
7/20/2021 19:30:35,235,21,581,3.62,15
7/20/2021 19:49:35,235,22,42,3.62,15
7/20/2021 19:54:18,235,23,2,3.63,15
7/20/2021 19:56:08,235,24,16,3.63,15
7/20/2021 20:21:18,235,25,191,3.62,15
7/20/2021 20:25:53,235,26,30,3.62,15
7/20/2021 20:41:18,235,27,101,3.62,15
7/20/2021 21:08:32,235,28,1,3.62,15
7/21/2021 0:18:55,235,29,40,3.62,15
7/21/2021 0:31:44,235,30,62,3.61,15
7/21/2021 0:47:58,235,31,111,3.61,15
7/21/2021 2:20:07,235,32,6,3.62,15
7/21/2021 2:25:31,235,33,48,3.61,15
7/21/2021 2:27:48,235,34,2,3.61,15
7/21/2021 2:30:46,235,35,30,3.62,15
7/21/2021 2:36:32,235,36,50,3.61,15
7/21/2021 2:38:21,235,37,15,3.61,15
7/21/2021 3:42:48,235,38,120,3.62,15
7/21/2021 3:55:20,235,39,13,3.61,15
7/21/2021 9:02:03,235,1,1,3.51,0
7/21/2021 9:03:33,235,1,17,3.51,0
7/21/2021 9:19:01,235,2,110,3.48,15
7/21/2021 14:39:34,235,3,2485,3.48,15
7/21/2021 14:53:26,235,4,118,3.48,15
7/21/2021 16:51:04,235,5,1068,3.48,15
7/21/2021 17:54:43,235,6,570,3.48,15
7/21/2021 18:14:36,235,7,162,3.48,15
7/21/2021 18:29:22,235,8,127,3.47,15
7/21/2021 19:18:23,235,9,9,3.48,15
7/21/2021 21:59:16,235,10,1455,3.48,15
7/21/2021 22:45:15,235,11,403,3.48,15
7/22/2021 3:38:03,235,12,3,3.49,15
7/22/2021 4:01:50,235,13,215,3.48,15
7/22/2021 7:02:25,235,14,1620,3.48,15
7/22/2021 7:11:42,235,15,80,3.49,15
7/22/2021 7:35:35,235,16,216,3.48,15
7/22/2021 7:44:57,235,17,84,3.49,15
7/22/2021 8:01:11,235,18,1,3.48,15
7/26/2021 10:21:00,235,1,1,3.98,0
7/26/2021 10:21:24,235,2,1,3.98,15
7/26/2021 10:21:50,235,3,1,3.97,15
7/26/2021 10:20:59,235,1,1,3.97,0
7/26/2021 11:45:30,235,2,1,3.96,15
7/26/2021 12:14:21,235,3,3,3.97,15
7/26/2021 13:03:40,235,4,5,3.96,15
7/26/2021 22:15:33,235,5,1,3.94,15
7/27/2021 2:19:44,235,6,20,3.94,15
7/27/2021 2:37:16,235,7,43,3.94,15
7/27/2021 2:49:04,235,8,110,3.95,15
7/27/2021 2:50:45,235,9,3,3.94,15
7/27/2021 2:51:36,235,10,8,3.94,15
7/27/2021 2:52:08,235,11,2,3.94,15
7/27/2021 2:57:53,235,12,34,3.93,15
7/27/2021 3:06:12,235,13,61,3.93,15
7/27/2021 3:11:34,235,14,31,3.93,15
7/27/2021 3:38:57,235,15,261,3.93,15
7/27/2021 3:56:36,235,16,171,3.91,15
7/27/2021 4:18:54,235,17,2,3.92,15
7/27/2021 4:34:20,235,18,139,3.92,15
7/27/2021 4:46:22,235,19,10,3.92,15
7/27/2021 5:22:19,235,20,28,3.92,15
7/27/2021 8:56:52,235,21,2039,3.85,15
7/27/2021 9:22:07,235,22,10,3.86,15
7/27/2021 11:22:57,235,27,6,3.82,15
7/27/2021 11:24:07,235,28,10,3.82,15
7/27/2021 11:24:57,235,29,1,3.82,15
7/27/2021 11:28:00,235,30,8,3.82,15
7/27/2021 11:28:22,235,31,1,3.82,15
7/27/2021 11:28:50,235,32,2,3.82,15
7/27/2021 11:29:53,235,33,1,3.82,15
7/27/2021 11:30:31,235,34,4,3.82,15
7/27/2021 11:35:47,235,35,2,3.82,15
7/27/2021 11:47:15,235,36,102,3.81,15
7/27/2021 11:48:40,235,37,2,3.81,15
7/27/2021 11:49:07,235,38,1,3.82,15
7/27/2021 11:54:01,235,39,1,3.81,15
7/27/2021 12:00:06,235,40,1,3.82,15
7/27/2021 12:12:05,235,41,2,3.82,15
7/27/2021 12:12:28,235,42,1,3.81,15
7/27/2021 12:13:03,235,43,1,3.81,15
7/27/2021 13:52:04,235,44,2,3.81,15
7/27/2021 13:58:54,235,45,2,3.81,15
7/27/2021 14:02:01,235,46,1,3.81,15
7/27/2021 14:57:42,235,47,1,3.8,15
7/27/2021 14:58:24,235,48,1,3.81,15
7/27/2021 14:59:20,235,49,1,3.81,15
7/27/2021 14:59:43,235,50,1,3.81,15
7/27/2021 15:08:02,235,51,1,3.8,15
7/27/2021 15:09:19,235,52,2,3.81,15
7/27/2021 16:58:37,235,53,1,3.8,15
7/27/2021 17:14:02,235,54,9,3.8,15
7/27/2021 17:14:50,235,55,1,3.8,15
7/27/2021 17:30:20,235,56,2,3.8,15
7/27/2021 18:30:01,235,57,1,3.8,15
7/27/2021 18:31:11,235,58,1,3.8,15
7/27/2021 18:32:26,235,59,3,3.81,15
7/27/2021 18:33:20,235,60,1,3.8,15
7/27/2021 18:34:47,235,61,4,3.8,15
7/27/2021 18:35:37,235,62,1,3.8,15
7/27/2021 19:11:37,235,63,1,3.8,15
7/27/2021 19:21:42,235,64,2,3.8,15
7/27/2021 19:23:40,235,65,1,3.8,15
7/27/2021 19:30:20,235,66,3,3.8,15
7/27/2021 19:31:41,235,67,2,3.8,15
7/27/2021 19:32:11,235,68,1,3.8,15
7/27/2021 19:32:57,235,69,1,3.8,15
7/27/2021 19:37:56,235,70,2,3.8,15
7/27/2021 19:56:50,235,71,1,3.8,15
7/27/2021 19:57:56,235,72,1,3.8,15
7/27/2021 20:11:39,235,73,7,3.8,15
7/27/2021 20:16:27,235,74,1,3.8,15
7/27/2021 20:33:09,235,75,1,3.8,15
7/27/2021 20:33:50,235,76,1,3.8,15
7/27/2021 20:43:17,235,77,1,3.8,15
7/27/2021 20:44:05,235,78,1,3.8,15
7/27/2021 21:01:21,235,79,1,3.79,15
7/27/2021 21:11:13,235,80,2,3.79,15
7/27/2021 21:23:53,235,81,2,3.8,15
7/27/2021 21:29:00,235,82,1,3.79,15
7/27/2021 21:29:43,235,83,4,3.8,15
7/27/2021 21:30:13,235,84,2,3.79,15
7/27/2021 21:43:28,235,85,1,3.8,15
7/27/2021 21:59:06,235,86,1,3.79,15
7/27/2021 22:06:52,235,87,1,3.79,15
7/27/2021 22:21:18,235,88,3,3.8,15
7/27/2021 22:28:49,235,89,1,3.8,15
7/27/2021 22:56:00,235,90,2,3.79,15
7/27/2021 23:10:16,235,91,1,3.79,15
7/27/2021 23:31:33,235,92,1,3.79,15
7/27/2021 23:50:51,235,93,1,3.79,15
7/28/2021 0:53:14,235,94,2,3.79,15
7/28/2021 1:34:33,235,95,2,3.78,15
7/28/2021 1:45:37,235,96,1,3.79,15
7/28/2021 1:59:41,235,97,1,3.79,15
7/28/2021 3:09:44,235,98,10,3.79,15
7/28/2021 3:11:15,235,99,10,3.78,15
7/28/2021 3:12:20,235,100,1,3.78,15
7/28/2021 3:12:51,235,101,1,3.78,15
7/28/2021 3:13:31,235,102,4,3.78,15
7/28/2021 3:20:07,235,103,1,3.78,15
7/28/2021 3:28:52,235,104,1,3.78,15
7/28/2021 3:43:17,235,105,1,3.78,15
7/28/2021 3:54:36,235,106,1,3.78,15
7/28/2021 4:07:25,235,107,3,3.78,15
7/28/2021 4:20:08,235,108,1,3.78,15
7/28/2021 4:21:20,235,109,1,3.78,15
7/28/2021 4:21:45,235,110,1,3.78,15
