MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage, Delay
7/26/2021 10:38:20,245,1,2,3.89,0
7/26/2021 10:38:46,245,2,1,3.89,15
7/26/2021 11:46:53,245,3,12,3.89,15
7/26/2021 13:11:09,245,4,1,3.89,15
7/26/2021 21:06:31,245,5,2,3.87,15
7/26/2021 21:56:32,245,6,2,3.88,15
7/27/2021 3:51:36,245,7,1,3.86,15
7/27/2021 3:52:04,245,8,2,3.87,15
7/27/2021 3:54:45,245,9,10,3.87,15
7/27/2021 5:43:32,245,10,714,3.84,15
7/27/2021 6:18:00,245,11,320,3.82,15
7/27/2021 10:38:29,245,1,4,3.8,0
7/27/2021 10:39:04,245,2,3,3.81,15
7/27/2021 10:39:32,245,3,1,3.81,15
7/27/2021 10:40:22,245,4,1,3.81,15
7/27/2021 10:41:09,245,5,1,3.8,15
7/27/2021 10:42:06,245,6,1,3.8,15
7/27/2021 10:42:42,245,7,1,3.81,15
7/27/2021 10:43:25,245,8,2,3.8,15
7/27/2021 10:44:24,245,9,1,3.8,15
7/27/2021 10:45:03,245,10,2,3.8,15
7/27/2021 10:49:17,245,11,2,3.8,15
7/27/2021 10:51:46,245,12,1,3.81,15
7/27/2021 10:52:44,245,13,1,3.81,15
7/27/2021 11:04:49,245,14,1,3.8,15
7/27/2021 11:05:44,245,15,1,3.8,15
7/27/2021 13:10:45,245,16,1,3.8,15
7/27/2021 13:12:13,245,17,1,3.8,15
7/27/2021 13:13:34,245,18,1,3.8,15
7/27/2021 13:14:20,245,19,1,3.8,15
7/27/2021 13:15:19,245,20,2,3.8,15
7/27/2021 13:15:46,245,21,1,3.8,15
7/27/2021 14:47:32,245,22,1,3.8,15
7/27/2021 15:42:35,245,23,1,3.8,15
7/27/2021 15:45:33,245,24,1,3.79,15
7/27/2021 15:56:30,245,25,4,3.79,15
7/27/2021 16:00:27,245,26,1,3.79,15
7/27/2021 16:05:31,245,27,1,3.79,15
7/27/2021 16:27:20,245,28,2,3.79,15
7/27/2021 16:36:01,245,29,2,3.79,15
7/27/2021 17:50:32,245,30,1,3.79,15
7/27/2021 18:00:05,245,31,1,3.78,15
7/27/2021 18:01:36,245,32,2,3.78,15
7/27/2021 18:03:17,245,33,1,3.78,15
7/27/2021 18:49:52,245,34,1,3.78,15
7/27/2021 18:50:18,245,35,1,3.78,15
7/27/2021 19:00:25,245,36,1,3.78,15
7/27/2021 19:15:45,245,37,1,3.78,15
7/27/2021 19:25:17,245,38,1,3.78,15
7/27/2021 19:29:29,245,39,1,3.78,15
7/27/2021 19:41:24,245,40,1,3.78,15
7/27/2021 19:50:33,245,41,2,3.78,15
7/27/2021 19:59:01,245,42,1,3.78,15
7/27/2021 20:10:21,245,43,1,3.78,15
7/27/2021 20:21:01,245,44,1,3.78,15
7/27/2021 20:34:43,245,45,1,3.78,15
7/27/2021 20:35:55,245,46,2,3.78,15
7/27/2021 20:54:46,245,47,1,3.78,15
7/27/2021 21:17:49,245,48,2,3.77,15
7/27/2021 21:48:46,245,49,2,3.78,15
7/27/2021 22:15:20,245,50,1,3.77,15
7/27/2021 22:16:17,245,51,1,3.77,15
7/27/2021 22:17:36,245,52,1,3.76,15
7/27/2021 22:25:54,245,53,1,3.76,15
7/27/2021 22:45:51,245,54,1,3.77,15
7/27/2021 22:58:15,245,55,1,3.77,15
7/27/2021 23:17:53,245,56,2,3.76,15
7/27/2021 23:36:45,245,57,1,3.76,15
7/27/2021 23:37:41,245,58,1,3.76,15
7/27/2021 23:48:32,245,59,1,3.76,15
7/27/2021 23:49:00,245,60,1,3.76,15
7/27/2021 23:49:59,245,61,1,3.76,15
7/28/2021 1:41:59,245,62,1,3.76,15
7/28/2021 2:49:17,245,63,1,3.75,15
7/28/2021 3:18:03,245,64,1,3.76,15
7/28/2021 4:02:36,245,65,1,3.75,15
7/28/2021 4:03:25,245,66,2,3.75,15
7/28/2021 4:07:50,245,67,2,3.75,15
7/28/2021 4:17:55,245,68,27,3.75,15
7/28/2021 4:51:43,245,69,3,3.75,15
7/28/2021 5:15:47,245,70,10,3.76,15
7/28/2021 5:16:09,245,71,1,3.74,15
7/28/2021 5:51:41,245,72,2,3.74,15
7/28/2021 9:03:05,245,73,1815,3.68,15
7/28/2021 9:47:37,245,74,32,3.67,15
7/28/2021 9:57:11,245,75,1,3.68,15
7/28/2021 11:26:16,245,76,8,3.68,15
7/28/2021 11:27:25,245,77,7,3.67,15
7/28/2021 11:47:27,245,78,1,3.67,15
7/28/2021 11:56:15,245,79,3,3.67,15
7/28/2021 16:09:06,245,80,1,3.67,15
7/28/2021 16:14:57,245,81,1,3.68,15
7/28/2021 18:04:20,245,82,1,3.67,15
7/28/2021 18:17:17,245,83,1,3.67,15
7/28/2021 18:24:50,245,84,1,3.67,15
7/28/2021 18:26:47,245,85,1,3.67,15
7/28/2021 18:36:37,245,86,1,3.67,15
7/28/2021 18:48:14,245,87,1,3.67,15
7/28/2021 19:06:42,245,88,1,3.67,15
7/28/2021 19:07:15,245,89,1,3.67,15
7/28/2021 19:10:47,245,90,1,3.67,15
7/28/2021 19:27:21,245,91,1,3.67,15
7/28/2021 19:27:45,245,92,1,3.67,15
7/28/2021 19:44:48,245,93,1,3.67,15
7/28/2021 19:50:25,245,94,1,3.67,15
7/28/2021 19:55:16,245,95,1,3.67,15
7/28/2021 20:01:47,245,96,1,3.67,15
7/28/2021 20:02:34,245,97,1,3.67,15
7/28/2021 20:21:29,245,98,1,3.67,15
7/28/2021 20:22:16,245,99,1,3.67,15
7/28/2021 20:46:12,245,100,4,3.67,15
7/28/2021 21:15:56,245,101,1,3.67,15
7/28/2021 21:16:33,245,102,1,3.66,15
7/28/2021 21:17:59,245,103,8,3.67,15
7/28/2021 21:26:12,245,104,2,3.67,15
7/28/2021 21:34:35,245,105,3,3.67,15
7/28/2021 21:40:33,245,106,10,3.67,15
7/28/2021 22:49:16,245,107,12,3.66,15
7/28/2021 22:53:33,245,108,5,3.66,15
7/28/2021 23:11:19,245,109,1,3.66,15
7/28/2021 23:13:45,245,110,10,3.67,15
7/29/2021 0:18:58,245,111,90,3.67,15
7/29/2021 0:34:56,245,112,11,3.66,15
7/29/2021 1:19:52,245,113,3,3.66,15
7/29/2021 1:27:22,245,114,2,3.66,15
7/29/2021 3:56:29,245,115,6,3.65,15
7/29/2021 4:24:14,245,116,1,3.66,15
7/29/2021 4:24:34,245,117,1,3.65,15
7/29/2021 4:27:50,245,118,1,3.66,15
7/29/2021 4:28:55,245,119,2,3.66,15
7/29/2021 4:47:45,245,120,1,3.65,15
7/29/2021 4:49:24,245,121,1,3.66,15
7/29/2021 4:49:47,245,122,1,3.66,15
7/29/2021 5:01:42,245,123,3,3.66,15
7/29/2021 5:03:28,245,124,1,3.66,15
7/29/2021 5:06:42,245,125,1,3.65,15
7/29/2021 5:40:37,245,126,2,3.65,15
7/29/2021 5:41:16,245,127,1,3.66,15
7/29/2021 5:41:50,245,128,1,3.65,15
7/29/2021 6:00:04,245,129,1,3.65,15
7/29/2021 8:24:38,245,130,2,3.65,15
7/29/2021 8:37:44,245,131,1,3.65,15
7/29/2021 11:32:37,245,132,1,3.65,15
7/29/2021 11:35:47,245,133,1,3.65,15
7/29/2021 12:07:45,245,134,1,3.65,15
7/29/2021 12:19:24,245,135,1,3.65,15
7/29/2021 14:21:14,245,136,4,3.65,15
7/29/2021 14:33:58,245,137,2,3.65,15
7/29/2021 16:36:18,245,138,1,3.65,15
7/29/2021 16:37:52,245,139,1,3.64,15
7/29/2021 16:40:22,245,140,1,3.65,15
7/29/2021 17:34:59,245,141,10,3.65,15
7/29/2021 17:38:02,245,142,1,3.64,15
7/29/2021 17:45:37,245,143,1,3.65,15
7/29/2021 17:54:41,245,144,1,3.65,15
7/29/2021 18:24:37,245,145,1,3.65,15
7/29/2021 18:41:17,245,146,1,3.64,15
7/29/2021 18:55:34,245,147,1,3.65,15
7/29/2021 18:56:24,245,148,1,3.64,15
7/29/2021 19:19:10,245,149,10,3.65,15
7/29/2021 19:21:14,245,150,2,3.65,15
7/29/2021 19:35:06,245,151,1,3.64,15
7/29/2021 19:36:39,245,152,1,3.65,15
7/29/2021 19:44:16,245,153,1,3.64,15
7/29/2021 20:08:44,245,154,1,3.64,15
7/29/2021 20:10:28,245,155,1,3.64,15
7/29/2021 20:33:05,245,156,1,3.65,15
7/29/2021 22:15:09,245,157,2,3.64,15
7/29/2021 22:15:47,245,158,1,3.64,15
7/29/2021 22:17:36,245,159,10,3.65,15
7/29/2021 22:18:07,245,160,2,3.64,15
